miR<U+2011>140<U+2011>5p	4
PRAF2	0
MCL-1 isoform 2	0
SOX3	1
CD36	0
IL22	0
COL1A2	0
C1QTNF3	0
PTPRF	0
SGMS2	0
WNT	0
BACH1	1
let-7g-5p	4
SERPINE1	0
EPDR1	0
TRPS1	1
miR-205-5p	4
ALPK1	0
BRD7	0
CXCL2	0
DBN1	0
LAPAS1	3
PTPN2	0
BRMS1	0
BMPR1B	0
CBX3	0
GOLM1	0
HEY1	1
ACY1	0
GÂ¦Ãi1	0
IFN-Â¦Ã1	0
CLDN2	0
MELK	0
BBOX1-AS1	3
CEBPB	1
MIR122	4
SUSD2	0
CDC25A	0
AGO2	0
PPP2R2A	0
miR-873-5p	4
PFKFB3	0
CCNG1	0
GPNMB	0
PDE5A	0
RPL34	0
RPL34-DT	3
MCM6	0
MLL1	0
PPP1CA	0
PPP2CA	0
miR-200b-3p	4
XBP1	1
AGO1	0
Snai	0
PPARGC1A	0
TLR7	0
IGFL2-AS1	3
IGFL1	0
miR-340-5p	4
CHRAC1	0
ACTG2	0
miR-223-5p	4
LAMC1	0
miR-513b-5p	4
SAPCD2	0
DUXAP8	3
PRPS1	0
miR-365	4
miR-1285-3p	4
miR-152-3p	4
PI3K-110alpha	0
KIMAT1	3
E2F2	1
PRR34-AS1	3
NPM1c+	0
FZD1	0
GALNT8	0
FGF7	0
BATF3	1
OLFM4	0
TUB	1
RAB10	0
MAP3K3	0
FUT8	0
miR-216b-5p	4
CDCA4	0
GSTP1P1	3
CBX5	0
KLK4	0
IQGAP3	0
PLEKHO2	0
IFITM1	0
SP3	1
MECP2	1
CCN5	0
SRSF7	0
EEF1A1	0
MTBP	0
ACTN4	0
UBE2I	0
SOX18	1
ATG16L1	0
WNT5A	0
TNFRSF1B	0
IRAK1	0
WTAP	0
ACSL4	0
GPX4	0
TFR4	0
CCL21	0
K6	0
K17	0
AGPS	0
APOC4	0
ODC1	0
NUDT19	0
MIR146B	4
ANPEP	0
FUBP1	0
TWIST2	1
PAK2	0
FZD3	0
MSI2	0
PEAK1	0
CAMK1D	0
MIR4492	4
NLRX1	0
SENP1	0
ERLR	3
MYH9	0
MXD1	1
USP36	0
LNC-HZ01	3
miR-508-5p	4
SLC2A1-DT	3
CBX4	0
TNRC6A	0
IL2	0
STK4	0
LINC01116	3
MYLI9	0
EIF5A	0
CUL4B	0
KCTD20	0
MIR23C	4
TRIM25	0
TGF-betaR2	0
UBE3A	0
MMP11	0
miR-302d-3p	4
GPAM	0
KDM3A	0
VESTAR	3
HMGB2	1
HOXA-AS2	3
miR-125b-2-3p	4
miR-650	4
ZC3H12A	0
MIR608	4
IkBalpha	0
ADAMTS9	0
MIR197	4
LZTS1	0
SLCO4A1	0
SIX4	1
SLBP	0
NASP	0
TONSL-AS1	3
HCG11	3
STAT6	1
CDC14A	0
GDF2	0
TRIM11	0
HPDG	0
PTMA	0
miR-485-5p	4
ZNF277	0
METTL3	0
RXRA	1
LBH	0
DUSP1	0
STK39	0
SIK2	0
PITPNA-AS1	3
ITGA2	0
PLAGL2	1
MAT2A	0
CYP1A2	0
HNRNPH3	0
LOC101928316	3
TRIB3	0
AU021063	3
IGFBP5	0
mCASP3	0
mXIAP	0
WNT7A	0
SLC2A3	0
PCDHGA9	0
SNX16	0
GPRC5A	0
miR-149-5p	4
TIE1	0
COL4A2	0
CST7	0
FAT1	0
miR-126-5p	4
IFNG-AS1	3
MAFTRR	3
THAP7-AS1	3
THAP7-AS2	3
miR-22-3p	4
RAD54B	0
PCSK9	0
LINC01224	3
GAB1	0
NR2F1	1
ITPR1	0
SNX20	0
GSDME	0
FOXD2-AS1	3
let-7b-5p	4
LOX	0
GRASLND	3
KCND2	0
miR-105-5p	4
GDF6	0
SMAD1	1
SIRT2	0
STAT5A	1
NRP2	0
MIR3690	4
PIM2	0
PCDHB17P	3
H2AX	0
SYNJ1	0
G3BP2	0
INPP5D	0
PKN2	0
NONHSAT113026	3
NISCH	0
p38	0
Notch	0
TMEM220	0
MCM5	0
Trim23-PES1	0
SPZ1	1
NOTCH4	0
CXCL14	0
CHSY1	0
LPCAT1	0
NETO2	0
LRPPRC	0
miR-3666	4
MFAP2	0
EIF4EBP1	0
RPS6	0
DPYD	0
NEDD9	0
miR-204-3p	4
CBLB	0
MKRN3	0
DLK1	0
CARF	0
XRN2	0
KLF8	1
ELF3-AS1	3
MBD1	1
TNK2-AS1	3
MSL2	0
CD80	0
P65	0
miR-331-3p	4
EYA2	0
SMARCA1	0
USP4	0
PNCK	0
MNX1-AS1	3
SEC61A1	0
RAC3	0
PML	0
HSP90AA1	0
SRSF2	0
PTCH1	0
SMOC1	0
GAS8	0
RPA1	0
LINC00319	3
LRIG2	0
circPVT1	2
ENO1	0
WNT11	0
SNCA	0
MIR186	4
BRWD1	0
KAT2A	0
PTP4A1	0
NF1	0
NTT	3
PBOV1	0
THBD	0
NFAT	0
SYNCRIP	0
SNHG5	3
TPD52	0
EPS8	0
TP63	1
KRT14	0
TP73	1
NACC1	0
ZBTB2	1
PSMD9	0
ARC	0
TUBGCP5	0
LINC00667	3
HCP5	3
CAMP	0
CREB	0
NDUFA4	0
EGFR,	0
p-JAK	0
p-STAT	0
LYPD3	0
CCL18	0
HEY2	1
BCAT1	0
NEXN	0
TCF3	1
RBBP8	0
CDC23	0
PRR11	0
ERBIN	0
TLN1	0
AZIN2-sv	3
LIN7A	0
NR2C2	1
RAB5B	0
PKCÂ¦Ã	0
MIR31HG	3
PPM1E	0
Wnt	0
LOC105374325	3
IFI6	0
PRB	0
CYC1	0
MIR675	4
CXCL11	0
MIR4443	4
miR-130	4
alpha-SMA	0
alpha-1 type I collagen	0
fibronectin	0
CFAP45	0
ZBTB16	1
CCNG2	0
ERÂ¦Ã	0
miR-196a	4
p-JNK	0
GDNF	0
PHB2	0
MIR361	4
MIR484	4
RIPK1	0
RIPK3	0
miRÂ©\221	4
miRÂ©\222	4
CaMKIIÂ¦Ã	0
CXCR2	0
miR-133	4
TACR1	0
AFF1	1
Giver	3
QKI-5	0
BBC3	0
CCSlnc362	3
Nestin	0
DRP1	0
GSK3Â¦Ã	0
MIR17	4
miR-547-5p	4
miR-146-a	4
MIR32	4
MIR874	4
MIR499B	4
miR-98-5p	4
miR-199a-5p	4
MIR367	4
MIA3	0
CREB5	1
TIGIT	0
SLC8A1	0
miR-19a	4
MYBBP1A	0
LINC01133	3
CRYAA	0
ACE2	0
miR-615-5p	4
Ki-67	0
SRF	1
CASC15	3
MSH2	0
Wnt-5a	0
IL-21R	0
EGR4	1
ZNF205-AS1	3
AT1R	0
FERMT3	0
TDRG1	3
Wnt-7b	0
TAC1	0
STK3	0
MIR182	4
MIR497	4
NTRK3	0
LINC00165	3
TFPI2	0
DROSHA	0
HOXA11-AS	3
PICSAR	3
OPCML	0
PDZK1	0
PRDX5	0
COMMD3-BMI1	0
TOB1	0
DYRK2	0
FOXN3	1
miR-16-5p	4
APOM	0
miR-183-5p	4
ITGB8	0
MANCR	3
NF2	0
MIR646	4
RAP2A	0
HOXC8	1
AGR2	0
NONHSAT112228.2	3
CLDN11	0
Cyclin B1	0
MIR454	4
ATB	3
TUSC2	0
VMA21	0
MYLIP	0
Foxa3a	0
BDNF-AS	3
RAX2	1
DDR2	0
MIR29C	4
miR-489-3p	4
miR-625-5p	4
BASP1	0
BCAM	0
GLI3	1
ARPP19	0
MBNL3	0
galectin-9	0
GCN5	0
CAV1	0
CYLD	0
IGSF9B	0
PRR12	0
EIF4B	0
ARHGDIA	0
RhoGD	0
MIR1972-1	4
TNKS2	0
miR-142-5p	4
PRECSIT	3
TSPAN3	0
FBXW11	0
TP53BP2	0
KCNN4	0
Erk	0
CDX2	1
ZFAT-AS1	3
SYF2	0
EN2	1
MIR539	4
PODXL	0
PREX2	0
SPI1	1
PARP9	0
CD209	0
NCK1	0
CEMIP	0
uc061hsf.1	3
SEMA7A	0
HDAC8	0
IFI27	0
VASH1	0
NOP58	0
FAM83A	0
WDR18	0
WWTR1	0
MIR4261	4
RHPN1-AS1	3
ECM1	0
miR-376b-3p	4
miR-139-5p	4
miR-135b-5p	4
TMX2-CTNND1	0
miR-130a-5p	4
ZNRF2	0
DACH1	0
PAX8	1
STAT2	1
ST3GAL6	0
ST3GAL6-AS1	3
RAF1	0
WNK1	0
loc285194	3
miR181a-5p	4
EZR-AS1	3
miR-1273h-5p	4
AFAP1-AS1	3
snaR	3
SNHG20	3
SNHG16	3
miR-328-5p	4
SRCIN1	0
MIR208A	4
OTUB1	0
LINC01234	3
TRPM2-AS	3
ALX4	1
lnc-ELF209	3
TPI1	0
PYCARD	0
RBM5	0
RP1	3
miRNA-21	4
HBP1	1
miR-520a-3p	4
NR4A1	1
LETR1	3
ABCC10	0
DKK2	0
HOXB3	1
PNPO	0
FKBP1A	0
FOXL1	1
S100P	0
HIF-2alpha	0
URRCC	3
SLC47A2	0
KDM1B	0
MIR718	4
TGFbetaI	0
C2orf92	3
TP53COR1	3
miR-7-5P	4
miRNA-155	4
LINC00472	3
HOXD3	1
ANKRD1	0
LINC01554	3
Jagged-1	0
HES5	1
ATOH1	1
CPEB3	0
WNT2	0
MT2A	0
HOXB2	1
IGF2BPs	0
FGF13-AS1	3
TMPOP2	3
E6	0
E7	1
miR-19	4
JAK	0
FOXN2	1
TCAM1P-004	3
RP11-598D14.1	3
H1-2	0
ACLY	0
ABC	0
MRP1	0
miR-20b-5p	4
miR-371a-5p	4
TNXB	0
NCOR2	1
SEMA3B-AS1	3
SEMA3B	0
DHT	0
TGFbeta1	0
Caspase7	0
PI3KR3	0
SBF2-AS1	3
RNF38	0
LMO4	0
CHD7	0
PHACTR2-AS1	3
p-CREB	0
TLX1	1
LINC01134	3
TP73-AS1	3
ZNF710	1
ACTG1P25	3
FLOT2	0
RAB34	0
miR-199a-3p	4
TIMM50	0
integrinbeta1	0
lncRNA-Glu	3
BLNK	0
MIR381	4
TCF	1
TSC1	0
MIR206	4
MIR1-2	4
CCNB2	0
MCM4	0
SHOX2	1
ARAP1-AS1	3
MIR214	4
KLF7	1
SIX1	1
VASP	0
MBD2	1
VDAC1	0
SKA1	0
TOP-FLASH	0
LBX2-AS1	3
RAB1B	0
SHMT2	0
CCR2	0
LINC00665	3
AKR1B10	0
UBA52	0
LMCD1-AS1	3
miR-106b-5p	4
ANO1	0
DAPK2	0
MIR29B1	4
PDK2	0
SIK1	0
MUC6	0
DIRC3	0
lncRNAÂ©\ATB	3
MUC1-C	0
MYCBP	0
ANXA11	0
SOX10	1
TRIM65	0
miR-519a	4
ZBTB5	0
LINC00467	3
DDA1	0
FOS	1
LMTK3	0
PHF14	0
LINC01048	3
miR-188-5p	4
miRNA-150	4
MIR1275	4
RAB9A	0
MIR939	4
PYCR1	0
LINC00336	3
IL11	0
PLAU	0
LINC01436	3
SAP30L	0
RTCB	0
TPX2	0
miR-135a-5p	4
DNAJB9	0
HOXC-AS1	3
LINC02273	3
DKK3	0
miR-130b-3p	4
miR-329-3p	4
ZIC5	1
SNHG4	3
GATA1	1
GATA2-AS1	3
GPR39	0
RGS17	0
Linc-00313	3
ZIC4	1
SHCBP1	0
MIR204	4
PARP2	0
miR-7-5p	4
miR-432-5p	4
MIR627	4
FGF19	0
SREBF2	1
SNHG17	3
VE-Cadherin	0
MIR4486	4
Gal-1	0
MED18	0
HMGB3	1
TNFRSF10A	0
MIR4465	4
miR-181	4
RPL4	0
RBM19	0
MIR425	4
H3K27me3	1
SLC1A5	0
GTF2H1	0
miR-593-5p	4
sPLA2	0
NKILA	3
PCSEAT	3
miR-337-3p	4
HOXA	0
S100A10	0
PEG10	0
ADAM9	0
MIAT	3
MIR641	4
SEC61G	0
FLNB	0
KIF3B	0
OTUD7B	0
ROMO1	0
HHIP	0
lnc-SLC4A1-1	3
CXCL8	0
RACK1	0
HNRNPU	0
PIP4K2B	0
FADS1	0
CLDN7	0
EPHB6	0
DOCK4	0
MAFG	1
PPP1R1B	0
SEMA4D	0
TET2	0
COL6A3	0
ILF3-DT	3
FKBP5	0
HAVCR2	0
MTA3	1
UGP2	3
ERP29	0
NR_023387	3
MGP	0
PRDM16	1
MIR5702	4
FBOX11	0
CD2	0
SELL	0
YAP2	1
TLR8	0
SIVA1	0
FUBP3	0
WIPF1	0
MRPL23-AS1	3
EBF1	1
GBP1	0
AC093818.1	3
Capsase9	0
RPP25	0
radixin	0
HNF1A	0
p120-catenin	0
LINC02835	3
RBM5-AS1	3
MAGI2-AS3	3
PPP1R1A	0
WNT0A	0
WNT1A	0
WNT2A	0
ATXN7L3	0
GDH1	0
XLOC_006390	3
LncCCAT1	3
TRDMT1	0
SPRY1	0
TUBB3	0
miR-512-3p	4
PROX1	1
PLP2	0
AHDC1	0
CDK19	0
TAF1	0
TRAF4	0
CFAP251	0
miR-103	4
miR-4677-3p	4
MIR3182	4
VGF	0
ZEB2/CDH2	0
MED12/HMGA2	0
Wnt/beta-catenin	0
miR-15a/15b/16	4
HOXC-AS3	3
miR-20b-3p	4
miR-211-5p	4
SPARC	0
miR-339-5p	4
MMP15	0
miR-200a-3p	4
miR-324-5p	4
CERNA2	0
CERS6	1
SSRP1	1
WFDC21P	3
PFKP	0
hsa-miR-204-5p	4
miR<U+2011>16	4
NECAB3	0
NELL2	0
miR-199b-5p	4
miR-155-3p	4
miR-145-3p	4
BMPR1A	0
CARM1	0
FRMD6	0
PRDX1	0
MIR504	4
ANXA10	0
OCT4-PG1	0
CLDN8	0
EIF4E-BP1	0
MIR1281	4
ABCE1	0
PSMB8-AS1	3
miR-195-5p	4
SET	0
EYA1	0
MIR1244-1	4
CHD1	0
ADGRD1	0
KLF3	1
KLF15	1
MBTD1	0
miR-193a-5p	4
RGS4	0
ATP4B	0
IDH1-AS1	3
ZBTB20	1
miR-503-5p	4
DSP	0
SAMMSON	3
EP300	0
DLX6-AS1	3
NET1	0
S100A11	0
MTA2TR	3
miR-212	4
CAVIN2	0
TIMM17A	0
TBX4	1
PARD3	0
WIPF2	0
miR-140-3p	4
miR-488-5p	4
MYL9	0
PDPN	0
MIR455	4
TMPO	0
BIRC3	0
14-3-3beta	0
14-3-3alpha	0
HTRA3	0
IRF1	1
IRF1-AS	3
GSTM3	0
E2F6	1
TRAF5	0
VEGE-C	0
CBLL1	0
RAB23	0
LINC00115	3
ZNF596	1
HEYL	1
COMETT	3
EZH1	0
SLC34A2	0
RCCD1	0
ABHD11-AS1	3
miR-3130-3p	4
PLK1	0
BUB1B	0
MTSS1	0
HRAS	0
MIR183	4
SOX11	1
SKIL	0
CTNND2	0
COPS7A	0
miR-458-5p	4
BCYRN1	3
PAK1	0
CDCA7	0
TONSL	0
MIR802	4
has-miR-485-5p	4
ABI3BP	0
PGM5-AS1	3
FAM224A	3
ZNF143	1
SSTR5	0
CTNNBIP1	0
CLRN1-AS1	3
miR-323a-3p	4
miR-532-5p	4
PLSCR4	0
HNF4A	1
Etk	0
GSKIP	0
ATP7A	0
ATP8B	0
LEF1-AS1	3
DIAPH1	0
KRT17	0
LGALS1	0
SALL1	1
METAP1	0
DCAF11	0
SATB1	1
NLUCAT1	3
TMEM9	0
SCARNA13	5
ZNFX1	0
miRNA-188-5p	4
NEU1	0
ITIH4-AS1	3
ALG9	0
PSEN1	0
APOBEC3B	0
AGGF1	0
KIF14	0
POU3F3	3
DLX1	1
USP39	0
AP002754.2	3
RAPSN	0
MACC1-AS1	3
ALDOA	0
PRKX	0
MIB1	0
CFL1	0
RASL12	0
MDK	0
PPM1H	0
MIR196B	4
YTHDF1	0
GTSE1	0
LINC00460	3
TNFRSF21	0
ZIC1	1
Hmrhl	3
CSF2	0
CCL11	0
NR4A2	1
RB1CC1	0
LINC00205	3
HOMER3	0
ISL1	1
TBX2	1
NKX2-5	1
NKRF	0
NFkB	0
ZCCHC12	0
NCKAP1L	0
OCT1	1
LncRNA-Y5	3
IL23A	0
PGAM1	0
PHF6	0
APOBEC3C	0
MIR1262	4
UBE2C	0
miR-627-3p	4
hsa-miR-582-5p	4
miR-24	4
MIR496	4
IL13	0
hsa-miR-197-3p	4
MIR4440	4
MIR4729	4
MIR708	4
NEDD4L	0
DUX4	0
miR-556-3p	4
DE5RT	0
IRS2	0
UBA6	0
miR-548k	4
C1QB	0
NFAT5	1
MIR573	4
TLR10	0
UBXN1	0
MIR592	4
miR-25-3p	4
B3GNT5	0
CIP2A	0
PKP2	0
EIF5AL1	0
NNMT	0
PKMYT1	0
miR-508-3p	4
FAM83H-AS1	3
ZFPM2-AS1	3
LINC00222	3
FEZF1-AS1	3
PEG10	3
CCDC26	3
LINC00858	3
LIFR-AS1	3
THORLNC	3
LINC00339	3
NNT-AS1	3
FUNDC2P4	3
FOXP4-AS1	3
MIR22HG	3
SOX21-AS1	3
DICER1-AS1	3
BTG3-AS1	3
OIP5-AS1	3
linc-UFC1	3
FENDRR	3
BLACAT1	3
CASC7	3
CASC8	3
CAT104	3
LINC01510	3
DGCR5	3
HIF1A-AS2	3
SNHG6	3
LOC728196	3
LINC00052	3
BABAM2-AS1	3
ZFHX4-AS1	3
WDR86-AS1	3
GClnc1	3
ZEB1-AS1	3
AL589986.2	3
C5orf66-AS1	3
LINC00662	3
LINC00844	3
LINC00707	3
PDCD4-AS1	3
CCDC144NL-AS1	3
MIR4435-2HG	3
MAP3K20-AS1	3
CERNA2	3
PANTR1	3
AC123023.1	3
CARMN	3
THRIL	3
FER1L4	3
FLVCR1-DT	3
kcna3	3
NIFK-AS1	3
FALEC	3
LINC00599	3
miR-182-5p	4
VPS9D1-AS1	3
HOXA10-AS	3
IATPR	3
TMEM75	3
PSG10P	3
LINC00961	3
APTR	3
Lnc-EPIC1	3
UBE2CP3-001	3
FTH1P3	3
LOC441178	3
LINC01606	3
uc003fir	3
TBILA	3
GSC-DT	3
NKX2-1-AS1	3
SNHG15	3
SNHG8	3
LINC-ROR	3
LncND	3
HOTAIRM1	3
FOXD3-AS1	3
cir-GLI2	2
PTENP1	3
circGFRA1	2
LINC01619	3
LINC00483	3
DUXAP10	3
LINC01139	3
WDFY3-AS2	3
LINC01446	3
RAD51-AS1	3
SLCO4A1-AS1	3
SMAD4	0
lncR-D63785	3
LINC01605	3
HOXB13-AS1	3
RP11-543N12.1	3
CRRL	3
lncRNA-ECM	3
ANCR	3
RP11-79H23.3	3
DLEU1	3
PVT1-214	3
ETS1-AS1	3
GAS8-AS1	3
LNC00312	3
HNF1A	1
NCK1-DT	3
CCND2-AS1	3
BG981369	3
LINC-PINT	3
XLOC_008466	3
AF119895	3
XLOC_000647	3
HAND2-AS1	3
PVT1-5	3
LOC101927497	3
CPS1-IT1	3
AB073614	3
LINC00518	3
RP11-789C1.1	3
RCC2-AS1	3
LINC01121	3
MT1JP	3
SH3PXD2A-AS1	3
LNCDQ	3
EPEL	3
BISPR	3
Lnc-EGFR	3
AC078922.1	3
RP11-317J10.2	3
PCAT7	3
SUMO1P3	3
uc.38	3
MIR210HG	3
PTCSC3	3
LNCARSR	3
Lnc-BM	3
lncHERG	3
LINC00963	3
PWAR5	3
AP000439.3	3
RP11-436H11.5	3
UICLM	3
Lnc-Myd88	3
FOXC2-AS1	3
GHET1	3
IGFBP4-1	3
PARTICL	3
DPP10-AS1	3
MVIH	3
LncRNA-SARCC	3
RP11-713B9.1	3
LOC90784	3
LINC00461	3
XIAP-AS1	3
LINC0086	3
ERLNC1	3
LL22NC03-N64E9.1	3
CCEPR	3
RSU1P2	3
lnc-Sox5	3
RP11-169D4.1	3
JMJD6	1
GATA6	1
miR-215	4
FILNC1	3
NMRAL2P	3
TPM1-AS	3
RP11-714G18.1	3
LINC00958	3
FAF1	3
SCHLAP1	3
RAB11B-AS1	3
COL1A2-AS1	3
KLF3-AS1	3
LOC100507600	3
DLG1-AS1	3
LINC00515	3
LINC01260	3
LOC101930370	3
CDR1-AS	2
FOXCUT	3
PCBP2-OT1	3
SPINT1-AS1	3
CASC2c	3
PGK1P2	3
NONHSAG045500	3
PAUPAR	3
LINC01138	3
HK2P1	3
ENST00113	3
PDIA3P1	3
EBF3-AS	3
MSX2P1	3
linc-DYNC2H1-4	3
TSLP	0
SLC7A11-AS1	3
LINC00630	3
lncRNA625	3
AL163636.1	3
TLX3	1
lncRNA-p3134	2
RP11-445H22.4	3
LINC00589	3
LINC00941	3
RP11-296A18.3	3
uc.339	3
LINC01567	3
WDR7-7	3
LINC00346	3
HEIH	3
ITGB2-AS1	3
lncRNA-CTD-2108O9.1	3
AWPPH	3
LINC00554	3
RP5-1024C24.1	3
CAMTA1-DT	3
RP11-552M11.4	3
lncRNA-PRLB	3
MRUL	3
TUSC8	3
PURPL	3
lncSHRG	3
lnc-DILC	3
FOXD3	1
miR-192	4
SIRT1-AS	3
BGLT3	3
RP5-833A20.1	3
VLDLR-AS1	3
RP11-708H21.4	3
PHBP1	3
UC.134	3
PRAL	3
LINC00672	3
LNCSRLR	3
GASAL1	3
lncRNA-BCAT1	3
AK093407	3
PSMD6-AS1	3
LINC01013	3
LOC100129148	3
RB1-DT	3
LINC00092	3
RP11-190D6.2	3
SNHG6-003	3
PILRLS	3
AK058003	3
LncRNA-HIT	3
LINC00161	3
lncRNA-Unigene56159	3
linc-cdh4-2	3
SNHG18	3
GIHCG	3
GPC3-AS1	3
MFI2	3
miR-17-3p	4
KRT7-AS	3
linc-223	3
CLMAT3	3
CAR10	3
miR-491-5p	4
HIT000218960	3
PTCSC2	3
HANR	3
miR-376c-3p	4
AC009084.3	3
lnc-GNAT1-1	3
MRCCAT1	3
FBXL19-AS1	3
TCONS_00026907	3
MSTO2P	3
PCAT14	3
AF113014	3
n340790	3
UCC	3
CANT1	3
lncRNA-PE	3
RBM24	0
EGF	0
SOCS2-AS1	3
miR-148b-3p	4
FGFR3-AS1	3
Lnc34a	3
TATDN1	3
TATDN2	3
TATDN3	3
BACE1-AS	3
lncRNA-NUTF2P3-001	3
AOC4P	3
PCAT6	3
miR-190a	4
RASSF1-AS1	3
RAB4B-EGLN2	3
PACERR	3
WT1-AS	3
FAM30A	3
MALINC1	3
PRDM16-DT	3
NALT1	3
TARDBP	0
ETS2	1
ZXF2	3
ABL1	0
lnc-bc060912	3
TET3	0
MDC1-AS1	3
LINC00974	3
PRAM1	0
PTCSC1	3
miR-34c-5p	4
ACTA2-AS1	3
TP53TG1	3
BX357664	3
GSEC	3
91H	3
HIC1	1
BC032469	3
IRAIN	3
LINC01225	3
CHAST	3
NRCP	3
LUADT1	3
GPLD1	0
LINC01426	3
FAS-AS1	3
SMILR	3
miR-1-3p	4
ABALON	3
BALR-6	3
NDC80	0
NUF2	0
BOK-AS1	3
AATBC	3
AB074278	3
AK126698	3
LOC285194	3
lncRNA-LOWEG	3
HBX	0
DACOR1	3
GHR	0
EWSR1	0
RPL13AP23	3
CTBP1-AS	3
GAS6-AS1	3
TARID	3
KMT2A	0
KMT2C	0
LINC00462	3
miR-190	4
NSUN2	0
AK001796	3
TTN-AS1	3
POU6F2-AS2	3
LINC01118	3
LNCOC1	3
SYK	0
MRTFA	1
LINC00528	3
LINC01342	3
DNM3OS	3
ZNF667-AS1	3
Mirt2	3
SCAMP1	3
LINC00184	3
PSTAR	3
MIR148A	4
AB209371	3
LINC00299	3
LOC105375913	3
SYNE3	3
MCM3AP-AS1	3
NR2F1-AS1	3
VIM-AS1	3
LncRNATCF7	3
XIXT	3
TPT1-AS1	3
Chaer	3
FAM83A-AS1	3
lnc-ABCA12-3	3
LINC01198	3
LINC00342	3
DACH1	3
SAMD12-AS1	3
CircZNF609	2
MIR222HG	3
SCARNA10	3
LINC01579	3
TCL6	3
RPL13AP20	3
LINC00882	3
LACAT1	3
AV310809	3
PCAT19	3
PTTG3P	3
Lnc00908	3
PUM1	0
FGF13	0
LEGLTBC	3
VIM-AS2	3
VIM-AS3	3
LINC01410	3
TP73	3
SUV39H1	3
LINC00673-v4	3
XIC	3
N-BLR	3
lncRNA 430945	3
LINC01433	3
Olfr29-ps1	3
NRON	3
TROJAN	3
LINC01093	3
MEG8	3
ZBTB40-IT1	3
TASR	3
HNRNPL	3
FGD5-AS1	3
TTTY15	3
miR-425-5p	4
H23	3
AP2Â¦Ã	0
lncRNAuc001.dgp.1	3
ST8SIA6-AS1	3
KDM4C	0
RP11-820	3
CHROMR	3
DLEU1-AS1	3
COPDA1	3
AC096664.3	3
EPB41L4A-AS1	3
RPSAP52	3
GATA6-AS	3
17beta-E2	0
IQANK1	3
SND1-IT1	3
PLCD3-OT1	3
PPP1R13B-DT	3
ADPGK-AS1	3
miR-375-3p	4
LINC00899	3
SAP30-DT	3
lnc-AL445665.1-4	3
AC024560.2	3
TNFSF10	3
PFAR	3
WWC2-AS1	3
CTBP1-DT	3
RP11-2B6.2	3
lnc-ob1	3
AF131217.1	3
CERNA1	3
lncRNA-TM1P3	3
MAGI2-AS	3
BRD3OS	3
lncRNA-FA2H-2	3
LINC01128	3
CAIF	3
LINC00702	3
CCR5AS	3
LINC02525	3
HIX003209	3
TOB1-AS1	3
XLOC_006277	3
LncRNA-TWIST1	3
OIS1	3
ASLNCS5088	3
NR_003923	3
BCLAF1	0
AGO2	3
MELTF-AS1	3
ENST00000602558.1	3
TMEM18-DT	3
HNRNPH1	0
LINC01149	3
CHRF	3
SYNE1-AS1	3
LINC00520	3
DNAJC3-DT	3
MGAT3-AS1	3
u50535	3
COMMD6	0
HERES	3
CHAR	3
BM450697	3
PCED1B-AS1	3
lncRNA SRA	3
C2dat1	3
LINC00922	3
lncRNA-ENST00000411554	3
TFDP1	3
CCAT1-L	3
CIR	3
CCR1	0
Linc-SCRG1	3
FGF12-AS2	3
ICMT-DT	3
AC010789.1	3
FGD5	3
FAM99A	3
LINC00355	3
PTPRG-AS1	3
LINC01189	3
MIR503HG	3
CR594175	3
HOXA-AS3	3
Hsp4	3
LINC02418	3
SLC26A4-AS1	3
PEBP1P2	3
RP11-395G23.3	3
FAM230B	3
PWRN1	3
RPPH1	3
KTN1-AS1	3
CERS6-AS1	3
EMX2OS	3
circ_0029589	3
DMTF1	3
LINC00839	3
DSCAM-AS1	3
LINC00242	3
MIR497HG	3
CBP	0
PRKCQ-AS1	3
RP11-340F14.6	3
ZNF407-AS1	3
LINC00324	3
LOC100506178	3
DGUOK-AS1	3
SPYR4-IT1	3
ciRS-7	3
ANKRD40CL	3
MIR181A2HG	3
MAFG-DT	3
SNHG22	3
FAFASA-AS1	3
ROR1-AS1	3
Â¦Â¤Np63Â¦Ã	1
GABPB1-AS1	3
LINC00973	3
DDX11-AS1	3
EFNA1	3
DLST	3
DONSON	3
NRIP1	3
RBM33	3
PSMC3	3
IGKJ2-MALLP2	3
SMIM45	3
1700020I14Rik	3
CLNK	3
MIR124-1HG	3
lnc-C/EBPbeta	3
MYLK-AS1	3
LOC440173	3
ELDR	3
Linc-smad7	3
lnc-REG3G-3-1	3
lncRNA-TTN-AS1	3
ZRANB1	3
lnc-BAZ2B	3
LGMNP1	3
JUND1	1
RP11-323N12.5	3
lnc-HSD17B11-1:1	3
CircFOXO3	2
TGFbeta2-AS1	3
B4GALT1-AS1	3
Lnc13	3
NRAV	3
GHRL	0
SLC20A1	3
ARAP1-AS2	3
RP11	3
A2M-AS1	3
LINC01611	3
RP1-90L14.1	3
MaTAR25	3
RP11-1094M14.8	3
MAARS	3
NONHSAT143692.2	3
LncRNA-OBFC2A	3
lncRNACNN3-206	3
METTL3	3
EPIC1	3
ENST	3
RUSC1-AS1	3
SCAMP1-TV2	3
RP11-86H7.1	3
MROCKI	3
THAP1	1
LINC00173.v1	3
GCM1	3
AK002210	3
MIR1258	4
ELFN1-AS1	3
AK094457	3
MHRT	3
miR-19b-3p	4
MIR205HG	3
HCG18	3
CASC19	3
AK039862	3
LINC00210	3
Lnc-ATG9B-4	3
PSMA3-AS1	3
